PassengerID,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1710,1,3,Name_1710,male,54.1,5,4,62516,130.93,C123,Q
1711,0,3,Name_1711,male,27.4,1,0,14501,53.83,G6,S
1712,0,1,Name_1712,female,,5,0,67932,86.57,G6,S
1713,0,3,Name_1713,female,-1.0,0,3,58681,175.52,C123,Q
1714,0,1,Name_1714,male,27.3,2,1,82740,15.55,B57,S
1715,1,1,Name_1715,female,41.7,1,2,36404,111.22,D33,C
1716,1,1,Name_1716,female,15.1,2,5,48838,175.83,E44,S
1717,1,1,Name_1717,female,19.5,5,1,87637,33.18,B57,S
1718,0,3,Name_1718,female,41.1,0,2,44190,196.68,,S
1719,1,2,Name_1719,female,9.3,1,2,63774,12.35,B57,S
1720,0,2,Name_1720,female,44.8,5,4,45998,178.36,G6,C
1721,1,2,Name_1721,female,22.5,3,1,69153,77.2,G6,S
1722,0,3,Name_1722,male,24.6,5,4,96614,35.21,D33,Q
1723,0,1,Name_1723,male,14.3,4,3,69587,39.9,,S
1724,1,2,Name_1724,male,,3,2,82017,143.22,D33,S
1725,1,3,Name_1725,male,64.4,2,0,28275,175.44,D33,Q
1726,1,1,Name_1726,male,40.9,3,2,40704,131.8,C123,C
1727,1,2,Name_1727,male,17.9,5,3,53948,186.46,E44,Q
1728,0,1,Name_1728,male,45.9,3,2,79218,170.07,E44,Q
1729,1,2,Name_1729,male,25.6,4,4,55509,11.72,,Q
1730,1,2,Name_1730,male,49.2,5,1,20882,137.19,D33,Q
1731,1,2,Name_1731,female,41.3,4,0,78309,67.88,G6,S
1732,0,1,Name_1732,female,-11.2,3,4,33461,96.36,E44,S
1733,0,3,Name_1733,male,15.9,4,5,69295,27.87,B57,S
1734,1,1,Name_1734,female,43.2,3,1,46931,63.6,C123,S
1735,0,2,Name_1735,female,32.1,1,0,73869,130.21,G6,C
1736,1,1,Name_1736,male,15.7,3,3,60048,51.49,C123,S
1737,0,3,Name_1737,male,,0,2,24617,133.03,B57,S
1738,0,1,Name_1738,male,3.3,4,0,98780,185.38,E44,C
1739,0,3,Name_1739,female,28.8,4,5,17610,10.94,C123,Q
1740,0,3,Name_1740,female,60.9,2,3,69705,159.3,,S
1741,1,1,Name_1741,male,41.3,2,1,10311,131.85,C123,S
1742,1,2,Name_1742,female,60.7,0,0,42740,18.86,C123,Q
1743,1,3,Name_1743,female,42.4,4,3,40915,160.13,B57,S
1744,0,1,Name_1744,female,44.4,4,1,76981,52.66,G6,Q
1745,1,3,Name_1745,male,57.6,2,4,84624,60.51,G6,Q
1746,1,2,Name_1746,female,35.3,2,2,15877,27.77,B57,Q
1747,1,1,Name_1747,female,27.4,3,3,49372,111.53,C123,S
1748,0,1,Name_1748,female,44.5,5,4,40050,104.66,C123,Q
1749,0,1,Name_1749,female,50.4,4,5,19002,75.96,D33,S
1750,0,2,Name_1750,female,23.3,4,5,51589,42.06,,C
1751,1,3,Name_1751,female,19.9,3,1,49352,169.21,E44,Q
1752,1,1,Name_1752,female,,4,0,54450,176.51,E44,S
1753,1,3,Name_1753,male,41.6,0,2,21690,112.71,G6,Q
1754,0,3,Name_1754,male,41.2,2,1,83883,56.4,B57,S
1755,0,2,Name_1755,female,10.1,2,3,40492,28.26,C123,S
1756,1,1,Name_1756,male,56.8,5,2,12526,175.02,,C
1757,0,3,Name_1757,female,21.0,2,4,84308,28.25,E44,Q
1758,0,1,Name_1758,female,26.3,1,2,63848,12.5,B57,S
1759,0,1,Name_1759,female,17.4,0,4,80685,99.19,B57,C
1760,0,2,Name_1760,male,67.8,0,1,19017,148.94,C123,S
1761,1,1,Name_1761,female,,3,0,42445,96.93,,S
1762,0,1,Name_1762,female,18.1,1,5,84953,19.77,B57,C
1763,0,3,Name_1763,male,42.1,4,2,14853,141.11,E44,Q
1764,0,2,Name_1764,male,40.8,5,0,74119,132.04,D33,C
1765,0,1,Name_1765,female,27.4,0,0,14522,139.49,E44,Q
1766,1,3,Name_1766,male,41.8,1,5,92476,50.13,,S
1767,1,2,Name_1767,male,18.4,1,2,44251,161.18,D33,S
1768,0,2,Name_1768,female,23.1,0,2,33998,101.04,B57,C
1769,0,3,Name_1769,female,,3,0,90278,111.91,E44,C
1770,0,3,Name_1770,female,11.5,1,3,29873,113.71,C123,C
1771,0,3,Name_1771,male,55.3,2,3,10616,64.49,,S
1772,0,3,Name_1772,male,53.0,1,2,53201,57.53,B57,Q
1773,0,3,Name_1773,male,30.9,4,0,38103,10.91,C123,C
1774,1,1,Name_1774,female,53.3,0,0,76933,85.36,D33,Q
1775,0,1,Name_1775,male,27.8,4,1,22735,102.17,G6,C
1776,1,2,Name_1776,male,26.6,3,0,28835,151.13,G6,C
1777,1,1,Name_1777,female,30.8,5,5,85370,22.66,D33,C
1778,0,1,Name_1778,female,28.3,2,3,57537,185.56,G6,C
1779,1,1,Name_1779,female,27.0,0,1,35314,60.15,,S
1780,1,3,Name_1780,male,46.0,1,5,26658,79.68,B57,S
1781,1,2,Name_1781,female,32.1,2,3,58374,19.19,B57,C
1782,1,2,Name_1782,male,40.0,1,5,35571,134.1,,S
1783,1,2,Name_1783,male,44.4,3,4,13803,144.7,E44,S
1784,1,2,Name_1784,female,35.4,5,2,59704,186.47,B57,S
1785,0,1,Name_1785,female,16.4,0,4,60152,74.0,G6,S
1786,1,1,Name_1786,female,11.1,3,2,65379,58.9,,Q
1787,1,3,Name_1787,female,32.1,3,3,76623,147.96,C123,Q
1788,1,2,Name_1788,female,27.6,5,3,21064,144.29,E44,S
1789,0,1,Name_1789,male,31.2,3,4,99946,188.05,C123,Q
1790,1,1,Name_1790,male,29.8,3,5,63678,49.01,G6,C
1791,0,3,Name_1791,male,66.2,1,2,72157,144.01,C123,Q
1792,1,3,Name_1792,female,11.4,4,2,93262,22.71,G6,C
1793,0,3,Name_1793,male,2.1,1,1,73168,101.27,B57,Q
1794,0,1,Name_1794,female,,5,0,85005,32.68,E44,Q
1795,1,1,Name_1795,female,24.7,2,5,89077,134.1,D33,C
1796,1,3,Name_1796,male,34.4,5,5,74465,124.28,G6,C
1797,0,2,Name_1797,male,38.2,5,1,97545,19.28,,S
1798,1,3,Name_1798,female,48.0,5,3,41181,70.73,,Q
1799,0,3,Name_1799,male,8.9,5,4,89130,85.06,B57,C
1800,0,3,Name_1800,female,22.2,3,5,56198,57.13,,S
1801,0,3,Name_1801,male,36.0,5,2,67042,17.35,C123,C
1802,0,1,Name_1802,male,40.8,2,1,87289,70.58,B57,S
1803,0,2,Name_1803,male,60.7,5,4,26550,160.6,,S
1804,1,3,Name_1804,male,43.4,1,4,52672,78.42,C123,C
1805,0,2,Name_1805,male,29.2,3,5,96320,71.44,C123,C
1806,0,2,Name_1806,female,17.5,1,0,56061,188.93,C123,Q
1807,1,2,Name_1807,male,22.1,3,2,62462,17.91,,Q
1808,0,3,Name_1808,male,21.7,1,4,22606,155.78,C123,S
1809,1,1,Name_1809,male,39.2,0,2,61437,101.79,E44,C
1810,1,3,Name_1810,female,33.6,4,5,38675,189.45,,Q
1811,1,2,Name_1811,female,11.5,4,1,29404,84.76,C123,S
1812,0,2,Name_1812,female,23.9,3,4,41272,144.53,E44,Q
1813,0,1,Name_1813,female,42.3,0,5,75328,23.29,D33,S
1814,0,3,Name_1814,female,34.9,2,4,28229,186.47,E44,Q
1815,1,2,Name_1815,male,38.0,0,1,96173,75.46,,C
1816,0,1,Name_1816,male,35.4,3,2,39209,109.56,,S
1817,1,2,Name_1817,male,52.8,0,2,28892,36.31,C123,S
1818,0,1,Name_1818,female,33.3,2,4,19134,189.66,,Q
1819,1,1,Name_1819,female,24.6,3,5,34386,137.86,D33,Q
1820,0,3,Name_1820,male,17.2,4,1,18895,20.25,B57,Q
1821,0,2,Name_1821,female,33.5,5,3,37460,39.49,E44,C
1822,0,3,Name_1822,female,-4.2,0,2,53639,85.97,B57,Q
1823,1,2,Name_1823,female,,4,3,25277,51.19,D33,Q
1824,1,3,Name_1824,male,27.1,4,4,61094,67.88,E44,C
1825,0,2,Name_1825,male,10.9,1,3,89296,199.52,C123,Q
1826,0,3,Name_1826,female,17.0,2,5,46669,135.14,E44,C
1827,1,1,Name_1827,female,41.3,5,5,82256,185.22,C123,C
1828,1,2,Name_1828,female,,0,3,84268,92.8,G6,Q
1829,1,2,Name_1829,female,31.4,4,5,26340,144.95,E44,C
1830,0,1,Name_1830,male,34.3,4,2,22852,97.34,E44,Q
1831,1,3,Name_1831,female,31.3,2,4,75599,72.36,B57,C
1832,0,2,Name_1832,male,47.4,5,3,72853,108.64,B57,S
1833,1,2,Name_1833,male,31.7,5,2,43260,91.19,D33,Q
1834,0,3,Name_1834,male,9.6,4,3,40878,196.3,C123,S
1835,1,1,Name_1835,female,52.8,4,2,77209,104.27,,S
1836,1,3,Name_1836,male,35.2,4,5,71429,164.11,B57,S
1837,1,3,Name_1837,male,21.8,4,5,85139,136.7,D33,S
1838,1,3,Name_1838,female,12.5,1,4,76585,101.13,C123,Q
1839,1,2,Name_1839,female,35.5,1,5,18997,100.09,C123,C
1840,0,1,Name_1840,female,28.4,5,1,41874,74.96,C123,Q
1841,1,1,Name_1841,male,52.0,3,2,94803,30.33,G6,Q
1842,1,3,Name_1842,female,25.2,0,2,27991,154.68,C123,C
1843,1,2,Name_1843,male,18.3,2,3,71939,184.44,D33,S
1844,0,3,Name_1844,male,42.5,3,4,38057,51.41,C123,C
1845,1,2,Name_1845,female,43.0,1,0,49008,185.88,,S
1846,0,2,Name_1846,male,32.4,1,5,48107,54.14,,Q
1847,1,2,Name_1847,male,39.5,1,0,84447,110.72,C123,C
1848,1,2,Name_1848,male,29.5,3,1,50527,75.29,D33,C
1849,0,1,Name_1849,male,33.3,1,4,43820,31.76,E44,S
1850,1,2,Name_1850,female,46.3,3,2,75089,20.04,C123,C
1851,0,2,Name_1851,male,38.8,1,0,11512,79.42,D33,Q
1852,0,3,Name_1852,female,27.6,4,1,58793,19.0,B57,C
1853,1,3,Name_1853,male,48.9,4,4,73072,29.8,D33,C
1854,0,1,Name_1854,male,-3.1,0,1,12695,37.04,G6,Q
1855,1,3,Name_1855,female,58.7,1,5,94299,10.36,B57,S
1856,1,2,Name_1856,male,6.1,0,0,40412,39.12,,C
1857,0,3,Name_1857,male,21.2,3,3,53133,119.68,,S
1858,0,1,Name_1858,male,,0,3,24720,165.71,E44,C
1859,0,3,Name_1859,male,27.9,1,4,43529,46.75,E44,Q
1860,0,3,Name_1860,male,44.1,3,1,52971,25.37,D33,S
1861,1,1,Name_1861,male,15.2,3,2,26198,148.61,D33,C
1862,1,1,Name_1862,female,,4,0,33322,11.55,C123,S
1863,0,2,Name_1863,female,21.9,3,3,93516,149.49,C123,C
1864,1,3,Name_1864,female,34.1,3,3,87031,34.91,,Q
1865,1,2,Name_1865,male,29.1,0,1,79620,53.37,G6,Q
1866,1,3,Name_1866,male,31.3,5,3,10985,32.81,C123,C
1867,1,3,Name_1867,male,22.3,3,1,76240,56.99,,C
1868,0,2,Name_1868,female,22.9,2,0,54625,161.65,D33,S
1869,0,3,Name_1869,male,34.0,5,1,48586,35.18,D33,C
1870,1,3,Name_1870,female,43.2,4,3,39700,198.89,C123,S
1871,0,3,Name_1871,male,21.6,4,1,61927,72.15,G6,C
1872,0,1,Name_1872,male,17.8,3,3,11485,185.17,,Q
1873,0,2,Name_1873,male,38.6,0,5,84641,46.11,D33,S
1874,1,1,Name_1874,female,29.5,5,4,91031,45.7,,S
1875,1,2,Name_1875,male,41.6,4,3,97185,117.41,G6,Q
1876,1,2,Name_1876,female,17.3,4,3,76741,19.61,D33,S
1877,0,3,Name_1877,male,5.1,2,3,98542,162.19,,Q
1878,1,2,Name_1878,male,22.5,3,4,77521,93.53,G6,Q
1879,1,1,Name_1879,female,19.3,5,5,38683,142.85,G6,Q
1880,0,1,Name_1880,male,,4,2,57079,43.18,G6,C
1881,1,1,Name_1881,male,21.1,4,3,55576,132.05,C123,Q
1882,1,2,Name_1882,male,40.4,4,2,11293,122.87,E44,S
1883,0,1,Name_1883,male,26.0,4,0,15363,153.58,,C
1884,0,2,Name_1884,female,32.1,0,5,46340,66.51,G6,Q
1885,0,1,Name_1885,female,32.2,1,1,24570,187.3,,Q
1886,1,1,Name_1886,male,32.7,2,2,17371,192.65,G6,Q
1887,1,2,Name_1887,male,29.7,0,5,23573,174.94,,S
1888,1,1,Name_1888,female,37.1,2,0,12223,118.69,D33,C
1889,0,3,Name_1889,male,18.9,4,5,83637,89.85,,C
1890,0,2,Name_1890,female,49.6,2,1,49212,21.02,E44,C
1891,1,2,Name_1891,male,26.7,3,3,20954,189.97,D33,S
1892,1,2,Name_1892,female,11.6,3,3,59193,190.84,D33,Q
1893,0,3,Name_1893,female,32.6,1,3,30829,13.55,G6,C
1894,0,2,Name_1894,female,18.1,1,4,56504,77.81,B57,Q
1895,0,1,Name_1895,female,39.3,2,4,51906,177.21,E44,S
1896,0,1,Name_1896,male,60.9,0,4,25463,25.36,D33,C
1897,1,1,Name_1897,male,19.0,0,4,66024,47.35,B57,S
1898,0,2,Name_1898,female,34.7,4,0,32480,195.95,B57,C
1899,1,1,Name_1899,female,5.4,0,5,61162,170.98,D33,C
1900,1,2,Name_1900,female,,1,0,74591,183.29,G6,Q
1901,1,1,Name_1901,female,17.6,0,3,92326,37.01,C123,S
1902,0,3,Name_1902,male,21.3,4,1,25617,50.15,D33,C
1903,0,3,Name_1903,female,14.6,3,4,84901,125.03,G6,C
1904,0,3,Name_1904,female,40.3,0,5,42742,105.33,E44,S
1905,0,3,Name_1905,female,44.1,0,1,20769,66.72,G6,Q
1906,1,2,Name_1906,female,30.3,1,0,50190,177.93,B57,S
1907,0,1,Name_1907,female,17.9,2,4,42320,181.26,E44,C
1908,0,3,Name_1908,female,52.3,3,0,42026,65.42,E44,S
1909,1,2,Name_1909,female,19.5,2,0,52732,39.59,C123,Q
1910,0,3,Name_1910,male,-0.3,4,2,97720,38.33,C123,Q
1911,1,3,Name_1911,female,36.4,4,5,60490,102.04,D33,Q
1912,1,2,Name_1912,female,14.5,2,0,61978,35.25,G6,Q
1913,1,2,Name_1913,female,43.8,1,3,79504,99.93,D33,Q
1914,1,1,Name_1914,male,24.7,5,0,72151,97.77,C123,Q
1915,1,1,Name_1915,male,38.5,1,4,13053,177.98,B57,Q
1916,1,3,Name_1916,male,49.6,5,3,43164,66.28,C123,C
1917,1,3,Name_1917,female,13.1,5,0,69252,116.52,G6,S
1918,1,1,Name_1918,female,22.1,1,3,90345,151.26,B57,Q
1919,0,1,Name_1919,female,28.9,5,0,38151,123.22,D33,S
1920,0,2,Name_1920,male,51.5,5,5,16067,191.27,D33,S
1921,0,1,Name_1921,female,20.8,5,3,74925,124.43,C123,C
1922,0,1,Name_1922,male,21.7,3,1,30432,181.35,C123,S
1923,1,3,Name_1923,male,36.7,4,2,84445,56.56,,S
1924,0,1,Name_1924,male,21.9,5,3,31132,116.54,D33,Q
1925,1,3,Name_1925,male,32.1,4,4,96942,113.23,D33,Q
1926,0,1,Name_1926,male,8.3,4,2,55508,198.0,E44,S
1927,0,2,Name_1927,female,61.0,3,2,53045,48.86,G6,Q
1928,0,1,Name_1928,female,11.1,4,0,75033,36.79,E44,C
1929,1,1,Name_1929,male,25.5,2,3,66114,126.22,E44,S
1930,0,1,Name_1930,female,29.5,0,5,41875,52.5,D33,S
1931,1,3,Name_1931,female,56.8,3,2,74445,131.44,,C
1932,1,2,Name_1932,male,,0,4,81221,194.77,G6,C
1933,0,1,Name_1933,male,57.8,2,5,35973,189.84,D33,C
1934,0,3,Name_1934,female,40.6,1,5,48849,53.91,E44,C
1935,0,2,Name_1935,female,35.8,1,4,83649,42.47,E44,S
1936,1,3,Name_1936,female,16.2,5,4,44160,116.54,D33,Q
1937,0,3,Name_1937,female,38.0,1,0,44758,121.49,C123,Q
1938,1,2,Name_1938,male,19.9,3,1,14982,135.83,C123,Q
1939,1,1,Name_1939,female,,1,3,91881,150.88,D33,Q
1940,0,3,Name_1940,male,16.4,3,2,82189,124.18,B57,C
1941,0,3,Name_1941,male,28.4,3,3,73260,31.23,B57,Q
1942,1,1,Name_1942,female,22.2,0,5,54050,160.13,C123,Q
1943,1,1,Name_1943,female,16.2,1,2,50676,25.11,G6,S
1944,1,2,Name_1944,female,40.4,4,0,61764,13.8,,S
1945,0,2,Name_1945,male,37.5,1,3,75254,156.24,E44,Q
1946,1,2,Name_1946,male,46.9,1,0,93146,114.19,G6,C
1947,0,1,Name_1947,male,5.1,1,0,65961,142.73,C123,Q
1948,1,3,Name_1948,male,44.9,5,3,48913,82.72,D33,C
1949,1,3,Name_1949,female,,4,3,14153,12.11,B57,S
1950,0,2,Name_1950,male,23.7,4,2,53542,72.89,C123,C
1951,1,1,Name_1951,male,56.5,3,5,71073,125.55,G6,Q
1952,0,3,Name_1952,female,26.3,4,5,66559,52.88,G6,S
1953,0,2,Name_1953,male,10.8,3,4,42373,140.68,,Q
1954,1,3,Name_1954,male,25.7,0,0,11831,160.94,C123,Q
1955,0,3,Name_1955,female,44.7,3,5,19871,96.31,E44,C
1956,0,1,Name_1956,male,18.3,1,1,91837,176.39,G6,Q
1957,1,1,Name_1957,male,21.6,2,2,69030,172.42,E44,Q
1958,0,3,Name_1958,male,38.3,2,2,34870,176.83,E44,S
1959,0,2,Name_1959,male,30.0,5,4,49965,135.6,D33,C
1960,0,1,Name_1960,female,38.2,1,4,87522,67.91,C123,C
1961,1,3,Name_1961,male,33.3,3,0,36375,101.44,C123,S
1962,0,1,Name_1962,female,,1,2,53411,145.0,E44,S
1963,1,1,Name_1963,male,23.9,5,2,18508,50.01,D33,C
1964,1,1,Name_1964,female,33.2,4,1,17276,150.38,G6,S
1965,0,3,Name_1965,female,17.0,3,0,34058,114.14,G6,C
1966,0,2,Name_1966,female,48.0,1,0,59812,28.24,C123,S
1967,0,2,Name_1967,male,21.1,4,5,29442,115.88,E44,C
1968,1,2,Name_1968,male,45.8,5,4,84201,22.69,D33,C
1969,0,1,Name_1969,male,26.7,4,5,59870,12.72,D33,S
1970,0,3,Name_1970,female,32.8,3,0,82799,179.03,G6,Q
1971,0,1,Name_1971,male,23.1,5,1,30083,103.08,G6,Q
1972,0,2,Name_1972,male,15.8,5,0,91034,113.23,B57,S
1973,0,2,Name_1973,male,5.6,5,5,58809,63.19,B57,C
1974,1,3,Name_1974,male,15.2,0,3,64902,113.12,E44,S
1975,1,1,Name_1975,female,25.5,5,3,14930,42.09,B57,Q
1976,0,2,Name_1976,female,33.0,0,1,37452,151.67,D33,C
1977,0,3,Name_1977,male,44.1,4,4,54088,166.44,B57,C
1978,0,1,Name_1978,male,23.8,0,2,97611,172.62,C123,C
1979,0,1,Name_1979,male,,4,0,85078,30.26,C123,Q
1980,1,2,Name_1980,female,9.8,0,5,22271,115.97,,Q
1981,0,2,Name_1981,male,,4,4,17126,163.66,G6,C
1982,1,1,Name_1982,female,49.4,4,5,55378,34.36,G6,C
1983,1,1,Name_1983,female,,5,4,46791,28.91,E44,Q
1984,0,2,Name_1984,male,39.9,5,0,89855,165.22,C123,Q
1985,1,1,Name_1985,male,38.9,4,2,19844,161.38,,C
1986,1,2,Name_1986,male,53.8,5,0,89987,95.25,E44,S
1987,1,1,Name_1987,female,34.6,4,2,46907,30.85,E44,S
1988,1,2,Name_1988,female,39.0,5,5,61401,108.06,B57,S
1989,0,3,Name_1989,male,25.5,2,1,96550,85.01,G6,Q
1990,0,2,Name_1990,female,,0,2,57061,108.52,E44,S
1991,1,2,Name_1991,male,20.4,4,4,68168,93.58,E44,S
1992,0,3,Name_1992,male,29.9,1,1,52255,118.02,G6,Q
1993,0,1,Name_1993,female,30.9,5,5,21119,148.15,G6,S
1994,0,3,Name_1994,female,57.0,5,3,94450,157.22,C123,C
1995,0,2,Name_1995,female,31.1,3,1,71289,133.31,G6,Q
1996,0,1,Name_1996,female,46.5,1,2,15174,47.8,B57,C
1997,1,3,Name_1997,male,23.9,1,1,55572,85.45,C123,S
1998,0,1,Name_1998,male,25.6,2,5,46052,23.53,,C
1999,0,1,Name_1999,male,11.4,0,1,34116,95.82,E44,Q
2000,0,3,Name_2000,female,19.6,2,5,17431,194.36,B57,S
2001,0,1,Name_2001,male,37.4,0,3,30576,131.93,B57,Q
2002,1,3,Name_2002,female,30.1,4,2,73394,39.38,C123,S
2003,1,2,Name_2003,female,43.2,2,4,89856,61.03,E44,Q
2004,1,1,Name_2004,female,,3,1,58630,22.27,C123,Q
2005,1,2,Name_2005,male,25.1,0,0,76614,44.66,D33,C
2006,0,2,Name_2006,female,60.1,2,4,68723,102.69,D33,Q
2007,1,1,Name_2007,female,28.7,3,1,33722,75.52,C123,Q
2008,0,3,Name_2008,female,46.3,1,4,38501,48.75,E44,C
2009,0,1,Name_2009,female,24.4,5,0,93178,37.85,E44,S
2010,0,2,Name_2010,female,39.9,4,4,10504,134.65,G6,S
2011,0,2,Name_2011,female,43.0,4,4,45983,116.04,B57,Q
2012,0,3,Name_2012,female,32.9,1,0,63592,170.1,C123,C
2013,1,1,Name_2013,female,,2,0,82495,44.82,B57,S
2014,1,2,Name_2014,female,30.3,5,0,17137,171.12,B57,C
2015,1,2,Name_2015,female,47.2,1,3,19604,119.8,D33,Q
2016,1,2,Name_2016,female,37.4,3,5,52216,60.58,D33,C
2017,0,3,Name_2017,female,36.2,5,5,37760,61.98,,Q
2018,1,2,Name_2018,male,5.9,0,0,17148,84.17,C123,S
2019,0,2,Name_2019,male,,2,5,93228,97.42,,S
2020,1,1,Name_2020,female,35.8,5,4,23699,25.68,C123,S
2021,0,1,Name_2021,female,35.7,0,0,29714,169.98,E44,S
2022,0,2,Name_2022,female,47.0,1,1,33052,33.09,C123,C
2023,1,2,Name_2023,male,28.0,4,0,99986,101.86,E44,C
2024,0,1,Name_2024,male,35.7,5,0,56088,82.76,E44,C
2025,0,3,Name_2025,male,30.2,5,5,68306,107.33,C123,Q
2026,1,3,Name_2026,female,,0,2,28059,178.62,E44,S
2027,0,3,Name_2027,female,-1.6,0,4,32025,197.93,B57,S
2028,1,3,Name_2028,female,36.0,4,5,47339,13.85,E44,S
2029,1,3,Name_2029,female,32.4,0,4,45254,84.72,B57,C
2030,1,3,Name_2030,male,21.3,0,1,44900,165.35,B57,C
2031,0,3,Name_2031,female,7.3,5,3,43293,72.05,B57,S
2032,0,3,Name_2032,male,38.8,4,2,11711,133.32,G6,Q
2033,0,1,Name_2033,male,26.3,4,1,74451,198.53,,C
2034,1,3,Name_2034,female,37.8,5,1,90805,132.89,G6,S
2035,0,3,Name_2035,male,56.1,1,4,23975,31.13,E44,S
2036,1,3,Name_2036,male,0.0,1,2,73216,170.16,,S
2037,1,2,Name_2037,male,20.2,5,4,10661,193.66,,Q
2038,0,1,Name_2038,male,27.1,0,3,67548,145.38,,S
2039,1,1,Name_2039,female,50.4,2,4,48765,89.62,C123,C
2040,0,1,Name_2040,female,7.1,1,0,39274,190.2,E44,Q
2041,0,3,Name_2041,male,57.1,1,4,77177,194.03,G6,Q
2042,0,3,Name_2042,female,31.9,5,0,61818,187.67,,S
2043,0,2,Name_2043,male,28.7,5,1,83828,88.25,,C
2044,0,1,Name_2044,female,27.2,2,3,70883,160.04,D33,C
2045,1,3,Name_2045,female,23.9,2,5,40324,134.29,,S
2046,1,1,Name_2046,female,44.7,4,0,84193,44.14,,S
2047,1,2,Name_2047,female,15.0,5,3,62865,111.75,D33,C
2048,0,2,Name_2048,female,34.8,1,4,77234,152.06,E44,Q
2049,0,2,Name_2049,male,24.6,3,5,43333,180.22,G6,Q
2050,0,1,Name_2050,female,19.3,3,4,79744,173.89,B57,S
2051,1,3,Name_2051,male,66.2,0,1,39681,39.39,G6,S
2052,0,3,Name_2052,male,35.9,1,4,32139,102.73,E44,C
2053,1,2,Name_2053,female,38.6,3,0,28209,100.87,G6,C
2054,1,3,Name_2054,male,45.9,1,1,35391,180.76,D33,C
2055,0,2,Name_2055,female,10.1,5,3,58496,10.37,,C
2056,0,1,Name_2056,male,54.5,1,1,68033,150.36,,S
2057,1,2,Name_2057,male,-5.1,3,3,73621,127.54,B57,S
2058,0,1,Name_2058,female,19.2,1,2,80356,185.1,E44,C
2059,1,2,Name_2059,female,23.6,2,0,66549,96.81,,S
2060,0,3,Name_2060,female,38.1,0,0,31791,134.96,E44,S
2061,0,3,Name_2061,female,33.1,4,3,31037,194.82,C123,C
2062,1,2,Name_2062,male,27.7,3,4,61618,151.34,B57,Q
2063,0,3,Name_2063,female,29.8,5,5,11218,22.8,E44,Q
2064,1,3,Name_2064,male,,4,4,89787,41.83,G6,C
2065,0,3,Name_2065,male,9.0,0,2,49135,166.08,G6,Q
2066,1,1,Name_2066,male,40.2,2,3,54104,73.61,G6,S
2067,1,3,Name_2067,male,39.7,2,2,64979,144.12,G6,Q
2068,0,1,Name_2068,male,52.2,2,3,46156,142.97,E44,C
2069,1,2,Name_2069,male,18.9,2,2,46452,198.8,D33,C
2070,0,3,Name_2070,female,39.7,3,3,46598,99.28,B57,Q
2071,0,3,Name_2071,male,26.0,3,0,74385,150.19,G6,Q
2072,0,3,Name_2072,male,46.7,1,2,53637,19.26,E44,S
2073,1,2,Name_2073,male,44.3,5,2,29794,97.89,,Q
2074,1,1,Name_2074,female,33.0,1,3,72564,45.47,,Q
2075,0,1,Name_2075,female,25.2,5,1,39643,169.71,E44,Q
2076,0,3,Name_2076,male,,0,1,78456,169.58,G6,S
2077,1,2,Name_2077,female,39.1,1,0,18236,54.91,C123,Q
2078,0,2,Name_2078,male,20.4,0,4,86297,70.47,E44,S
2079,0,2,Name_2079,female,11.4,0,4,75603,143.47,B57,S
2080,1,2,Name_2080,male,26.0,0,0,54284,150.27,B57,C
2081,0,2,Name_2081,female,,2,4,94633,134.95,C123,C
2082,1,1,Name_2082,female,46.1,4,5,16397,199.37,,S
2083,0,1,Name_2083,female,14.4,4,5,63341,175.05,,S
2084,1,1,Name_2084,male,13.7,3,5,46869,89.24,E44,S
2085,0,3,Name_2085,male,47.8,0,5,52736,72.13,C123,C
2086,0,2,Name_2086,male,14.1,2,3,84100,123.4,E44,S
2087,1,3,Name_2087,female,37.1,1,1,57162,165.35,E44,C
2088,0,2,Name_2088,female,21.4,1,0,29165,100.32,C123,C
2089,1,1,Name_2089,male,52.6,3,3,46942,150.16,,S
2090,0,3,Name_2090,female,19.2,3,5,12089,13.64,D33,S
2091,1,1,Name_2091,male,46.0,0,0,19117,185.91,G6,S
2092,1,2,Name_2092,male,32.6,0,1,54649,157.03,G6,C
2093,1,2,Name_2093,male,33.5,1,4,15947,84.9,G6,Q
2094,1,2,Name_2094,male,2.4,1,3,91998,82.96,C123,S
2095,0,1,Name_2095,female,-0.8,1,1,10728,29.55,E44,Q
2096,0,2,Name_2096,female,26.9,1,0,71597,165.07,E44,Q
2097,1,1,Name_2097,female,33.5,4,2,55229,156.04,B57,Q
2098,1,3,Name_2098,male,14.2,0,3,67750,129.75,E44,Q
2099,1,2,Name_2099,female,14.8,0,0,69009,29.28,,Q
2100,0,2,Name_2100,male,37.9,1,0,49723,59.84,D33,C
2101,0,2,Name_2101,male,37.9,2,1,63055,97.19,G6,C
2102,0,3,Name_2102,male,28.1,1,0,66717,60.53,,C
2103,0,2,Name_2103,male,,5,3,26884,92.46,,Q
2104,1,1,Name_2104,male,13.6,3,5,26543,52.93,D33,C
2105,1,1,Name_2105,male,25.0,5,3,92398,76.42,G6,S
2106,1,2,Name_2106,female,,2,0,33579,133.94,C123,Q
2107,0,2,Name_2107,female,31.0,3,1,93249,179.55,D33,S
2108,0,3,Name_2108,female,31.8,2,3,24150,83.16,,Q
2109,0,3,Name_2109,female,62.3,3,2,89573,141.46,E44,Q
